is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,country
0,228440,0.5831,0.4952,4,-4.408,0,0.0297,0.3721,0.04145,0.0704,0.5002,119.521,BR
0,213284,0.3588,0.6228,11,-7.11,1,0.0087,0.4094,0,0.3028,0.3816,148.178,JP
0,288729,0.5967,0.5496,3,-10.308,0,0.0306,0.3337,0.12937,0.3353,0.486,108.395,JP
1,183587,0.6301,0.821,11,-8.445,1,0.0438,0.3365,0,0.1097,0.5715,98.565,KR
0,199122,0.6821,0.8005,6,-6.406,1,0.0886,0.2948,0.0675,0.1347,0.8186,132.879,KR
0,188646,0.6376,0.6815,10,-8.144,0,0.0173,0.5289,0.07114,0.2136,0.495,107.207,KR
0,160139,0.4442,0.6789,2,-4.649,1,0.1871,0.2147,0,0.027,0.5842,110.878,US
0,107262,0.7561,0.6253,7,-10.075,1,0,0.2239,0.31106,0.2454,0.4293,121.436,US
0,162054,0.8829,0.6676,10,-8.638,0,0.047,0.0599,0.00602,0.2725,0.3726,113.709,BR
0,249833,0.591,0.5849,10,-8.077,1,0.1147,0.4176,0.08921,0.2496,0.5004,119.874,JP
0,207411,0.5898,0.749,11,-0.973,1,0.178,0.1152,0.00262,0.1229,0.819,110.947,KR
0,233774,0.7476,0.6897,6,-3.442,1,0.0653,0.3221,0.25239,0.3073,0.3127,112.619,JP
0,300221,0.6701,0.6075,8,-5.203,1,0.0848,0.0,0,0.0,0.7313,113.218,US
0,209652,0.9143,0.7393,3,-6.51,1,0.2104,0.3706,0,0.0988,0.6312,105.637,KR
0,281909,0.3164,0.7043,1,-3.384,0,0.0507,0.2832,0,0.1289,0.3177,134.637,JP
0,217546,0.5816,0.8992,3,-7.729,0,0.1555,0.3172,0.17644,0.3532,0.7361,121.088,KR
0,202412,0.7224,0.6579,1,-8.329,1,0.0935,0.2182,0.11226,0.3324,0.3632,140.638,US
0,208864,0.6715,0.6939,7,-7.335,0,0.0924,0.276,0,0.1008,0.7018,149.486,KR
0,133872,0.5038,0.7916,7,-7.36,1,0.0401,0.1289,0,0.0903,0.615,118.094,KR
0,161696,0.5466,0.8376,5,-5.67,0,0.096,0.113,0.02652,0.2427,0.5812,177.227,US
0,166850,0.6338,0.7481,7,-6.097,1,0.0527,0.2735,0,0.1904,0.6217,109.517,DE
1,154795,0.7961,0.7121,4,-6.402,0,0.1223,0.2255,0.20909,0.1513,0.9421,117.206,BR
0,195305,0.4926,0.7752,1,-5.474,1,0.0752,0.2035,0,0.256,0.5783,107.082,KR
0,257229,0.85,0.6085,6,-3.816,0,0.0238,0.3143,0.10769,0.176,0.5619,130.064,US
0,205855,0.7086,0.8904,2,-8.164,1,0.0661,0.201,0.04982,0.1183,0.596,117.907,BR
0,127054,0.8247,0.5092,9,-7.942,0,0.0915,0.2487,0.08773,0.2532,0.6565,125.953,BR
1,237434,0.7873,0.6241,7,-8.391,1,0.1104,0.4288,0.01927,0.3065,0.6004,124.149,BR
0,212914,0.5783,0.5881,5,-4.726,0,0.0102,0.2255,0.09276,0.2311,0.5874,117.562,DE
0,161844,0.6566,0.7105,0,-7.508,0,0.167,0.2158,0,0.2517,0.662,103.666,KR
1,165126,0.8454,0.8837,7,-4.276,0,0.0026,0.2954,0,0.2412,0.5086,134.82,DE
1,173604,0.4566,0.7975,1,-5.271,0,0.1163,0.2104,0.25928,0.1968,0.6516,103.986,US
0,174832,0.6349,0.7351,5,-6.344,0,0.1418,0.2345,0.03172,0.0822,0.7901,112.177,US
0,192408,0.6168,0.5892,7,-3.33,1,0.1452,0.1,0.18482,0.1182,0.801,142.356,US
0,147398,0.6368,0.8482,8,-6.44,0,0.1498,0.2448,0.02222,0.1176,0.5667,133.546,JP
0,186520,0.6855,0.7145,7,-9.432,1,0.1449,0.2082,0.00838,0.2271,0.4726,132.586,JP
1,221452,0.8239,0.605,7,-5.947,1,0.0809,0.1657,0.16058,0.0617,0.5597,110.348,BR
0,191822,0.7138,0.7499,2,-4.635,1,0.1427,0.1523,0.258,0.2413,0.3679,110.467,JP
0,153343,0.6369,0.764,8,-9.312,1,0.1103,0.3383,0.11485,0.2805,0.6926,114.101,KR
0,259135,0.474,0.8136,0,-2.398,0,0.0259,0.2446,0,0.233,0.5371,115.298,JP
1,204558,0.8431,0.5471,3,-6.073,1,0.0698,0.0819,0.02656,0.1125,0.6636,122.212,BR
0,184010,0.6406,0.7937,5,-7.509,0,0.1373,0.043,0.23688,0.015,0.4175,121.504,DE
1,222217,0.7895,0.8071,2,-6.293,0,0.0153,0.3103,0.04479,0.3128,0.3424,162.145,US
1,253023,0.9929,0.6287,3,-7.552,0,0.0699,0.2231,0.03457,0.2538,0.6813,106.439,BR
0,282430,0.3776,0.7289,5,-6.406,1,0.1162,0.2397,0.13978,0.1553,0.4467,121.557,JP
0,172787,0.6801,0.8471,6,-10.357,0,0,0.1708,0.17479,0.2232,0.7699,149.572,US
0,192511,0.5224,0.6787,2,-4.525,1,0.1099,0.4148,0.06968,0.2266,0.6623,116.273,JP
0,159636,0.6065,0.5498,0,-3.223,1,0.0678,0.2553,0,0.3364,0.8129,125.065,BR
0,118756,0.4677,0.7104,7,-7.474,0,0.0738,0.4966,0.07282,0.1597,0.423,129.803,JP
0,237374,0.7298,0.5301,6,-6.517,0,0.0443,0.3851,0.19169,0.1491,0.834,102.869,BR
1,204861,0.5403,0.7409,9,-6.619,1,0.0831,0.3102,0.03302,0.2033,0.6453,92.177,US
0,97803,0.7168,0.6383,0,-8.787,1,0.1713,0.2767,0,0.1954,0.6167,122.485,US
0,298781,0.9418,0.7714,4,-6.633,0,0.1457,0.5359,0.16681,0.3577,0.4948,105.144,KR
0,195844,0.575,0.7312,1,-4.19,1,0.0787,0.0837,0.02288,0.2526,0.5647,105.827,DE
0,239609,0.5957,0.466,2,-5.505,0,0.1587,0.1276,0.03193,0.2387,0.6467,128.78,BR
0,218847,0.8369,0.7248,6,-2.182,0,0.0689,0.07,0,0.2491,0.6605,114.938,US
0,169700,0.5423,0.5996,6,-4.477,0,0.1814,0.0935,0.00957,0.0291,0.4985,137.411,DE
0,159839,0.5987,0.7539,3,-10.232,1,0.0699,0.3075,0,0.2897,0.6801,136.003,JP
0,200180,0.5704,0.7574,3,-6.943,0,0.1341,0.233,0.10915,0.0064,0.5714,110.301,DE
0,124966,0.4098,0.6413,9,-6.803,1,0.0923,0.3498,0,0.2046,0.6106,128.226,DE
0,226554,0.7269,0.6897,10,-4.598,0,0,0.3372,0.03958,0.2056,0.7929,126.612,US
0,195696,0.7164,0.8429,3,-7.371,1,0.0432,0.3499,0.09417,0.2272,0.5088,160.972,JP
0,241895,0.4476,0.5023,5,-5.123,1,0.0387,0.2719,0.10405,0.1063,0.5458,96.208,DE
0,209977,0.4726,0.8177,11,-1.745,1,0,0.4034,0.06837,0.1332,0.3638,102.537,JP
0,245854,0.5317,0.6906,4,-8.161,1,0.0633,0.283,0.0729,0.062,0.5914,154.581,KR
0,262218,0.7932,0.6042,0,-8.958,1,0.1569,0.2509,0.05552,0.0686,0.3762,84.193,DE
0,173662,0.5386,0.745,11,-8.136,1,0.2519,0.4597,0,0.0377,0.2825,133.163,JP
0,206322,0.6248,0.7672,2,-5.045,0,0.0705,0.4423,0.11384,0.2379,0.5027,144.072,JP
1,157926,0.756,0.5691,8,-6.932,0,0.0045,0.0,0.26142,0.1555,0.697,126.711,BR
1,299481,0.7989,0.7063,6,-6.576,0,0.1203,0.2461,0.13517,0.001,0.4693,147.189,DE
0,265746,0.6702,0.6802,6,-3.364,0,0.0341,0.1447,0,0.0,0.6349,140.58,JP
0,201932,0.4391,0.8044,6,-5.657,1,0.0649,0.0601,0,0.2829,0.4819,106.598,DE
0,252006,0.7468,0.637,9,-5.353,0,0.1135,0.4484,0,0.1563,0.7343,88.926,BR
0,208502,0.6019,0.7937,9,-7.794,0,0.0283,0.168,0.05299,0.1917,0.4281,97.689,KR
0,250942,0.9288,0.8395,11,-5.822,0,0.0471,0.3822,0,0.3121,0.6296,118.689,KR
1,136455,0.869,0.5953,4,-5.847,0,0,0.6061,0.04808,0.0761,0.7233,96.175,BR
0,324891,0.5303,0.8893,3,-7.815,1,0.045,0.1083,0.20249,0.0145,0.5551,119.732,KR
0,173056,0.6613,0.5877,2,-6.79,0,0.134,0.4149,0.0648,0.0665,0.3377,112.445,DE
1,156490,0.6574,0.5191,9,-7.818,0,0,0.0425,0.00099,0.0,0.491,145.273,US
1,200230,0.534,0.8915,9,-5.395,1,0.037,0.3836,0.00396,0.0906,0.518,135.067,US
0,212214,0.5684,0.6645,2,-0.433,1,0.196,0.0623,0.1684,0.0472,0.3764,145.757,JP
0,271204,0.446,0.5448,7,-7.037,1,0.0828,0.2383,0.01136,0.0709,0.7157,118.794,JP
0,217030,0.758,0.6763,0,-13.174,0,0.1576,0.1482,0.19347,0.214,0.3716,108.698,DE
0,174326,0.7028,0.741,3,-7.597,0,0.0436,0.2239,0.00071,0.3182,0.4876,117.093,US
1,204117,0.8366,0.7966,4,-9.412,0,0.0608,0.0,0.01647,0.102,0.6767,138.396,US
0,242959,0.7154,0.7948,0,-5.742,1,0.1299,0.1342,0.08508,0.145,0.5608,130.699,BR
0,169670,0.6428,0.7589,9,-8.997,1,0.1569,0.2809,0,0.2393,0.3908,141.912,JP
1,238890,0.63,0.7,1,-8.173,0,0.0944,0.2843,0.1141,0.1536,0.5409,139.306,US
0,167008,0.8173,0.7774,2,-6.461,1,0.134,0.1051,0.04407,0.0737,0.6658,98.379,US
0,158114,0.7317,0.4972,10,-9.023,1,0.0783,0.1494,0,0.1924,0.5659,132.206,BR
1,226374,0.8498,0.7571,5,-8.39,0,0.0517,0.2102,0.10066,0.1614,0.4081,123.994,US
1,116576,0.9049,0.721,8,-8.089,1,0.0879,0.5803,0,0.0048,0.466,134.59,US
1,216595,0.708,0.7774,6,-6.878,1,0.1067,0.3887,0,0.1659,0.5758,104.793,BR
0,210856,0.613,0.6554,11,-6.69,0,0.1004,0.444,0.03106,0.1638,0.4518,110.54,DE
1,125386,0.7021,0.7415,5,-7.139,0,0.0624,0.1708,0,0.2466,0.5757,140.412,DE
1,215518,0.9867,0.9709,10,-6.9,1,0,0.2078,0.19392,0.1293,0.5136,113.422,KR
0,296266,0.854,0.6715,7,-7.016,0,0.095,0.1035,0,0.2222,0.5773,147.878,US
0,217972,0.6618,0.6629,5,-4.415,1,0.0598,0.3172,0.16508,0.1434,0.5322,129.379,DE
0,295003,0.6103,0.5758,10,-6.896,0,0.0656,0.2005,0.09784,0.31,0.4453,116.672,DE
0,186230,0.8953,0.8383,0,-4.957,0,0.1374,0.2409,0.01577,0.17,0.6779,105.955,BR
0,191253,1.0,0.6608,1,-3.985,1,0.1315,0.3624,0.12095,0.14,0.5748,114.808,BR
0,230421,0.7272,0.6094,6,-8.405,1,0.0397,0.1394,0.03454,0.0587,0.4634,136.912,US
0,232194,0.5383,0.8737,6,-2.488,0,0.1268,0.1519,0,0.0293,0.2632,117.152,JP
0,177430,0.6244,0.754,11,-8.595,1,0.0768,0.1148,0,0.1825,0.4818,127.74,KR
0,163002,0.6311,0.7246,11,-7.323,0,0.0588,0.0671,0.13069,0.2115,0.5192,132.946,KR
0,229358,0.8437,0.5945,5,-13.349,0,0.0722,0.2141,0.1791,0.2768,0.8303,128.317,BR
1,271091,0.8281,0.6616,11,-9.26,1,0,0.0946,0.04649,0.1614,0.7427,151.896,US
0,196524,0.5125,0.4659,2,-8.821,0,0.0841,0.0626,0,0.2467,0.5111,123.5,KR
0,225254,0.7835,0.7145,3,-5.179,1,0.0355,0.3253,0.00539,0.1715,0.5932,117.076,KR
0,172584,0.9729,0.8232,9,-11.103,1,0.0643,0.2022,0.03765,0.3444,0.6916,127.835,BR
1,160703,0.6882,0.695,6,-9.284,1,0.079,0.1109,0,0.0178,0.4955,112.668,BR
1,233660,0.533,0.7246,9,-7.161,0,0,0.3662,0.10537,0.2173,0.2832,126.628,DE
0,160075,0.6438,0.6397,4,-2.432,1,0.1176,0.2525,0.0899,0.0,0.5818,122.334,US
0,310175,0.5624,0.5217,5,-6.079,1,0,0.4177,0.01411,0.0235,0.4346,111.45,DE
0,216640,0.9357,0.8498,4,-7.607,0,0.0992,0.3521,0,0.2791,0.4895,115.302,BR
0,250405,0.6317,0.864,10,-4.388,1,0.0268,0.0641,0.0264,0.1891,0.8587,138.125,KR
1,187002,0.7808,0.718,2,-10.283,1,0.115,0.2093,0,0.1049,0.5363,98.04,US
0,246777,0.7778,0.6947,7,-10.651,1,0.0898,0.1939,0,0.0202,0.6927,99.607,KR
0,259855,0.3631,0.724,0,-11.628,0,0,0.2131,0,0.173,0.3875,133.603,JP
1,234094,0.7066,0.7529,9,-3.18,0,0,0.0387,0.11565,0.0181,0.6991,145.231,KR
0,246509,0.5656,0.6803,1,-5.248,1,0.1116,0.2773,0.07699,0.1302,0.4576,121.503,KR
0,127911,0.6525,0.5193,11,-6.859,0,0.0902,0.0563,0.10429,0.1811,0.922,119.693,JP
0,204743,0.692,0.4937,3,-10.845,0,0.0825,0.3187,0,0.2067,0.7178,153.396,JP
0,155648,0.5587,0.7882,7,-5.03,0,0.1027,0.3335,0,0.1124,0.8052,109.064,KR
0,198212,0.7806,0.6735,7,-5.773,1,0.1296,0.1627,0.11953,0.0,0.158,111.78,US
0,134228,0.6923,0.4304,11,-10.957,0,0.1032,0.1954,0.23075,0.2988,0.5511,115.797,JP
0,210070,0.8672,0.7312,7,-7.74,1,0.0656,0.322,0.19457,0.1538,0.7944,121.878,BR
1,186511,0.5692,0.6252,9,-14.786,0,0.0769,0.3559,0.20674,0.2227,0.3025,166.281,DE
1,157479,0.5589,0.8144,11,-8.43,0,0.1433,0.0149,0,0.1247,0.3421,95.712,US
0,203553,0.6959,0.9519,5,-4.675,1,0.1656,0.0,0,0.0826,0.5832,117.511,KR
0,353252,0.5658,0.7219,7,-12.448,0,0.0163,0.3435,0.0484,0.0606,0.7716,153.117,KR
0,134176,0.8151,0.7481,6,-7.489,0,0.2797,0.1276,0.03499,0.1435,0.3985,110.835,DE
0,213504,0.3798,0.6381,1,-9.429,0,0.1732,0.1945,0.14016,0.2927,0.5581,127.647,JP
0,202628,0.5972,0.7401,6,-7.11,0,0.0271,0.3686,0.04928,0.3224,0.7124,109.009,KR
0,261486,0.6388,0.7567,8,-4.331,0,0.1678,0.4047,0.11898,0.183,0.4727,132.47,JP
0,183421,0.6928,0.62,0,-11.399,1,0.1586,0.204,0.05773,0.0,0.5589,124.366,KR
0,187278,0.6455,0.7311,5,-2.913,0,0.0435,0.2387,0,0.1059,0.4046,139.78,DE
0,158224,0.7793,0.4988,8,-7.759,0,0.0991,0.3726,0.12436,0.059,0.6836,139.795,KR
0,270674,0.5074,0.6422,3,-6.372,0,0.1559,0.3157,0.01453,0.1903,0.5768,145.073,JP
0,317838,0.6859,0.7029,9,-9.429,0,0,0.1986,0.08045,0.0148,0.5888,125.244,KR
1,244458,0.6993,0.6708,10,-8.448,0,0.0836,0.2331,0.01506,0.0111,0.4718,130.51,US
0,329249,0.7494,0.5874,5,-7.359,1,0.1698,0.2878,0,0.1413,0.4205,87.744,BR
1,243132,0.7115,0.7049,0,-8.168,1,0.0559,0.1917,0,0.3511,0.624,117.754,BR
1,206166,0.7085,0.7003,1,-6.77,1,0.0734,0.3558,0.10895,0.3386,0.3322,94.262,US
0,235914,0.8575,0.7237,6,-6.758,1,0.0326,0.172,0.2527,0.1431,0.7078,148.193,BR
1,236426,0.7259,0.6919,3,-8.315,0,0.0237,0.3424,0.05962,0.1462,0.5965,125.107,US
0,212328,0.534,0.6684,10,-5.924,0,0.1655,0.1698,0.04883,0.0,0.493,125.24,US
0,269585,0.5453,0.6831,1,-9.902,1,0,0.3065,0,0.2877,0.6149,135.329,DE
0,189889,0.815,0.6657,2,-6.758,0,0.0258,0.387,0.17701,0.1991,0.5809,125.937,DE
0,249552,0.5918,0.8806,6,-3.85,1,0.158,0.4485,0.15008,0.0241,0.4503,123.846,US
0,224169,0.6386,0.8163,0,-8.36,0,0.1181,0.0535,0.06496,0.1867,0.6058,97.236,KR
0,279943,0.8835,0.5279,4,-8.113,1,0.2067,0.3275,0.30061,0.0765,0.5358,108.558,DE
0,224645,0.9341,0.6768,8,-2.214,1,0.0791,0.1765,0.05365,0.1828,0.5691,122.33,BR
1,181296,0.7476,0.8404,8,-4.394,1,0.1005,0.0802,0.22618,0.2262,0.7047,113.74,US
0,204591,0.8045,0.6392,3,-4.071,1,0.0518,0.2042,0,0.0844,0.6218,134.694,BR
0,191827,0.5334,0.6491,11,-6.814,0,0.1728,0.2549,0,0.2561,0.7643,100.448,KR
0,186173,0.4968,0.686,4,-4.987,1,0,0.413,0,0.1849,0.415,130.306,DE
0,219799,0.4899,0.7717,8,-4.438,0,0.1054,0.4355,0.08491,0.2985,0.3298,158.0,JP
0,178543,0.5699,0.6053,5,-3.906,0,0.0534,0.2875,0,0.0617,0.2998,128.052,DE
0,157693,0.725,1.0,3,-8.907,0,0.0255,0.2735,0,0.1438,0.7567,145.541,KR
1,182590,0.7379,0.713,8,-7.956,0,0.0816,0.1654,0.08548,0.2953,0.5528,124.168,DE
0,182001,0.3588,0.8487,5,-6.056,0,0.1257,0.4971,0.15662,0.0,0.4298,164.88,JP
1,165289,0.5889,0.7725,5,-8.829,1,0.0743,0.1003,0.12451,0.0801,0.4406,125.31,US
0,334391,0.7048,0.6165,4,-6.76,1,0.1063,0.1431,0.1335,0.0593,0.5461,121.621,DE
1,269984,0.7041,0.7133,5,-8.88,1,0.1152,0.446,0,0.11,0.3831,95.263,BR
0,291399,0.6477,0.6214,5,-9.818,1,0.0457,0.1816,0.07501,0.2705,0.4311,115.596,DE
0,130145,0.6962,0.5929,1,-6.255,1,0.1552,0.1341,0.12081,0.212,0.4512,125.043,US
0,220388,0.6731,0.6353,8,-7.531,1,0,0.3031,0.14189,0.1242,0.6784,92.186,KR
0,186334,0.5981,0.6891,2,-11.748,1,0.0843,0.0824,0.1188,0.0626,0.5214,120.319,DE
0,155288,0.5368,0.5189,4,-4.984,0,0.0693,0.1412,0.2236,0.1593,0.5152,117.693,DE
1,218686,0.5799,0.8052,8,-7.997,1,0.0387,0.3098,0,0.1644,0.767,139.002,KR
0,188293,0.3546,0.6665,0,-4.884,0,0.0789,0.2045,0.07057,0.0662,0.5992,133.717,JP
1,105071,0.8475,0.9188,9,-5.927,1,0.1134,0.2838,0.04632,0.0978,0.3592,111.963,US
0,193097,0.704,0.7058,9,-5.102,1,0,0.2097,0.16818,0.321,0.7056,153.282,JP
0,225710,0.7362,0.493,4,-10.755,1,0.0738,0.1361,0.14055,0.0954,0.0898,107.566,DE
0,193331,0.6644,0.9134,3,-5.574,0,0.022,0.3703,0.14975,0.196,0.6541,99.279,KR
0,209370,0.6126,0.57,3,-9.132,0,0.073,0.5578,0.10326,0.2414,0.4616,120.635,DE
1,265214,0.8064,0.7966,2,-9.295,1,0.0803,0.1759,0.09472,0.1972,0.1331,140.208,US
1,143049,0.864,0.6434,4,-4.716,0,0.1465,0.1996,0,0.1022,0.7756,117.212,BR
0,289356,0.7752,0.5591,2,-5.614,1,0.1759,0.2924,0,0.387,0.1299,157.405,DE
0,193842,0.7537,0.5202,2,-4.52,1,0,0.3299,0,0.2348,0.6636,111.349,KR
0,201381,0.7098,0.7002,11,-8.118,1,0.1876,0.225,0.02141,0.1828,0.5399,149.962,US
1,227271,0.7278,0.7053,11,-7.837,1,0.0322,0.2855,0.13072,0.1447,0.7623,115.352,BR
0,164417,0.535,0.6956,9,-9.404,1,0.0877,0.304,0.18021,0.3855,0.5911,78.192,KR
0,267023,0.7915,0.9985,8,-4.179,0,0.1431,0.1621,0.07752,0.2256,0.6844,95.764,BR
0,259194,0.5397,0.6289,5,-4.849,0,0.0361,0.3066,0.0647,0.1628,0.4306,99.475,DE
1,235580,0.7643,0.7307,6,-7.225,1,0.1163,0.1395,0.19375,0.2546,0.5437,137.404,BR
0,265376,0.5892,0.5922,5,-6.379,1,0,0.1105,0.05233,0.2662,0.6475,131.674,DE
0,227761,0.5998,0.7718,7,-12.845,1,0.1508,0.3728,0,0.1793,0.4165,123.375,JP
0,234639,0.8534,0.7382,8,-1.968,0,0.0391,0.0733,0,0.1672,0.8517,145.459,KR
0,155637,0.89,0.7603,11,-6.341,1,0.0857,0.1101,0.06996,0.1117,0.6106,102.5,BR
1,201052,0.7321,0.757,8,-7.078,0,0.1273,0.3666,0.16488,0.2161,0.626,145.753,BR
0,243504,0.6015,0.4592,4,-5.566,0,0.1264,0.0132,0,0.1489,0.5448,119.878,DE
0,263783,0.7164,0.777,0,-10.209,1,0.1591,0.0,0,0.1538,0.5398,133.7,US
0,352077,0.6404,0.4935,11,-8.34,0,0,0.5861,0.02739,0.0715,0.3592,107.67,JP
0,199474,0.7619,0.7227,3,-5.918,0,0.1564,0.307,0,0.1166,0.9341,85.732,BR
1,245875,0.6729,0.6016,6,-5.842,1,0.0983,0.2266,0.00586,0.0057,0.4526,139.998,US
0,236992,0.7714,0.8004,8,-10.252,1,0.0009,0.1267,0.03297,0.1956,0.6062,119.509,KR
1,210608,0.6687,0.7699,5,-10.441,1,0.135,0.228,0.00633,0.0,0.4579,108.11,DE
0,265547,0.6974,0.7238,9,-5.011,1,0.1098,0.1172,0.1665,0.1026,0.6628,100.085,BR
1,177094,0.8181,0.8388,9,-3.843,1,0.1262,0.4133,0.07291,0.0,1.0,130.637,US
0,266575,0.56,0.5882,2,-6.87,1,0.1142,0.3489,0.11355,0.0892,0.6301,103.558,JP
1,188253,0.7635,0.6952,8,-10.813,0,0.034,0.1519,0.16781,0.1332,0.5251,133.701,BR
0,186942,0.4587,0.5281,8,-7.612,0,0.0711,0.2888,0,0.0975,0.4337,122.647,JP
0,241267,0.7235,0.6352,6,-8.266,0,0.1122,0.2869,0,0.3432,0.5182,134.52,DE
0,326646,0.6189,0.5704,8,-9.111,0,0.1614,0.51,0.22542,0.0752,0.5618,142.146,DE
0,142270,0.7033,0.7824,4,-6.779,1,0.0876,0.1632,0.04898,0.013,0.4505,115.841,US
0,191911,0.5761,0.9692,4,-7.181,0,0.0692,0.1993,0.10041,0.3993,0.5937,108.786,KR
0,185310,0.5118,0.5065,0,-6.362,1,0.0189,0.3152,0.04624,0.0473,0.404,118.284,DE
0,264195,0.8017,0.7262,3,-6.948,1,0.0813,0.3148,0,0.1244,0.6028,97.094,US
0,148056,0.8054,0.6519,11,-5.541,1,0.1132,0.2829,0,0.0306,0.7351,125.247,BR
0,160772,0.5862,0.7353,5,-4.493,1,0.0714,0.2666,0.19649,0.1555,0.2158,125.111,JP
1,243677,0.6216,0.5977,3,0.626,1,0.0961,0.3006,0.12343,0.0205,0.4291,113.199,KR
0,245158,0.8079,0.6709,4,-11.451,1,0.0353,0.4098,0.0025,0.0356,0.3253,119.602,DE
0,181832,0.806,0.7708,11,-6.153,0,0.0646,0.1816,0.02153,0.2046,0.3987,118.129,DE
0,250965,0.6411,0.5922,9,-10.101,1,0,0.4869,0,0.0636,0.5454,108.992,JP
0,144412,0.6963,0.6589,3,-8.01,1,0.0434,0.1827,0,0.0,0.2624,111.58,DE
1,140547,0.6263,0.8581,5,-1.532,0,0.1216,0.2308,0.07609,0.2726,0.4247,130.526,US
0,218756,0.5452,0.7884,9,-8.817,1,0.0463,0.0793,0.01685,0.0373,0.4273,93.85,KR
1,148440,0.6065,0.7694,11,-6.91,1,0.1284,0.4189,0,0.0429,0.5028,127.675,KR
0,191591,0.5505,0.8175,0,-10.165,1,0.0001,0.3572,0.11594,0.0,0.6669,131.895,JP
0,181476,0.6178,0.6322,4,-12.046,0,0.0426,0.064,0,0.0331,0.7097,101.873,US
0,147751,0.7065,0.7297,8,-5.482,0,0.1689,0.0163,0,0.2512,0.3803,120.602,DE
1,158267,0.3836,0.6723,3,-2.786,1,0.0872,0.4268,0,0.2379,0.349,131.951,JP
0,215475,0.5184,0.7425,8,-11.077,1,0.062,0.3733,0.12644,0.1957,0.4095,114.589,JP
1,159624,0.7254,0.5946,2,-9.765,0,0.1395,0.1459,0.33662,0.0473,0.4181,110.264,US
0,154747,0.6972,0.5065,10,-4.779,1,0,0.3339,0.18342,0.0604,0.2742,137.559,JP
0,215534,0.7784,0.5214,11,-7.013,0,0.0911,0.3288,0.12513,0.3782,0.7051,98.798,KR
0,187561,0.7758,0.7296,3,-9.434,1,0.0712,0.085,0.0088,0.1436,0.7548,125.219,KR
0,188245,0.5375,0.545,11,-6.405,1,0.0792,0.0,0.18576,0.226,0.6133,138.984,DE
1,123734,0.7766,0.7823,2,-4.963,1,0.0334,0.4106,0.04531,0.2917,0.464,102.259,DE
0,233344,0.5975,0.804,0,-7.087,0,0.0568,0.1144,0.18961,0.3402,0.5623,116.225,US
1,260430,0.7498,0.9329,11,-11.716,0,0.1591,0.0138,0.00647,0.1596,0.5424,104.905,US
0,190506,0.5338,0.619,3,-9.745,1,0.0566,0.2732,0.23413,0.0616,0.6182,93.889,KR
0,170952,0.7033,0.6246,4,-9.133,0,0,0.3064,0,0.0,0.2719,146.394,DE
1,201809,0.6269,0.7799,0,-9.564,0,0.0425,0.1424,0.03417,0.1157,0.6884,119.821,US
1,228774,0.505,0.7104,8,-5.422,1,0.1428,0.3147,0.09667,0.187,0.4092,121.795,DE
0,179258,0.4976,0.6607,6,-9.299,0,0,0.3301,0.12554,0.1102,0.4342,123.855,JP
0,248847,0.6898,0.5128,6,-8.288,0,0.1689,0.3064,0.06403,0.0349,0.5598,121.79,JP
0,194411,0.7123,0.8292,7,-9.431,0,0,0.4002,0,0.3351,0.5298,105.754,KR
0,164957,0.4592,0.6163,10,-6.981,1,0.0515,0.3393,0.12066,0.2584,0.6157,119.52,KR
0,278748,0.6394,0.8637,8,-6.042,1,0.0403,0.3602,0.15,0.0,0.5502,92.15,US
0,186869,0.4945,0.6866,10,-6.991,1,0.0104,0.3118,0.12477,0.1439,0.3287,139.49,JP
0,217796,0.6302,0.6294,6,-6.271,1,0.0389,0.2692,0.11719,0.1314,0.7221,97.248,BR
0,224713,0.9138,0.4492,2,-9.313,1,0.1121,0.2146,0.2212,0.3099,0.4003,135.42,DE
1,148849,0.7277,0.7114,0,0.36,1,0.1089,0.1865,0.02829,0.245,0.5886,104.791,BR
0,260620,0.6826,0.87,2,-8.74,0,0.0619,0.511,0,0.1661,0.734,114.741,KR
0,207897,0.5153,0.7749,7,-4.894,1,0,0.2684,0,0.2213,0.2979,108.979,DE
0,173864,0.651,0.6572,5,-10.789,1,0.037,0.2763,0.09235,0.0291,0.4478,140.042,DE
0,254198,0.6706,0.7188,5,-8.822,1,0.0796,0.3866,0.03141,0.2658,0.4923,134.324,DE
0,168509,0.6521,0.6981,9,-7.559,0,0.1706,0.1616,0.10582,0.0623,0.3187,143.237,DE
0,223230,0.8111,0.6735,0,-7.661,0,0.0758,0.2669,0.01256,0.3197,0.3234,132.666,DE
0,281250,0.6592,0.738,4,-6.271,0,0.0722,0.3102,0,0.0,0.51,131.846,DE
1,301349,0.5195,0.6916,5,-11.191,0,0.1164,0.4848,0.10381,0.3087,0.3297,112.779,DE
0,254822,0.6352,0.7128,11,-9.748,0,0,0.1006,0,0.1397,0.4608,110.095,DE
0,226079,0.7279,0.6591,3,-9.712,1,0.1177,0.0988,0.27164,0.228,0.4824,121.53,BR
0,268592,0.4486,0.5275,10,-5.295,1,0.0267,0.2478,0.04238,0.1729,0.4843,121.83,DE
0,200908,0.6079,0.6339,2,-10.248,0,0.0756,0.2794,0,0.1861,0.6419,170.038,JP
0,184941,0.8023,0.6782,5,-5.215,1,0.0331,0.0275,0.00468,0.183,0.5413,119.042,BR
