amount,age,tenure_months,num_claims,credit_score,distance_km,channel,label
186.75,73,37,1,446,56.1,1,0
1885.32,59,77,3,853,22.5,0,0
3337.16,48,45,1,546,40.5,1,0
4137.32,45,101,0,347,58.1,1,1
3153.58,66,98,0,859,5.4,0,0
2231.47,51,140,3,832,9.3,1,0
518.54,35,154,1,319,3.8,0,0
1823.61,77,159,2,385,35.5,1,0
6.83,33,170,1,579,84.1,0,0
2265.46,60,60,0,857,15.5,0,0
2627.78,31,68,5,730,56.3,0,0
418.93,32,126,5,553,35.9,0,0
793.35,78,7,0,694,0.8,0,0
1285.38,19,160,0,546,5.1,0,0
1924.58,34,101,1,368,109.7,1,0
420.13,29,124,0,487,6.1,0,0
109.23,30,8,0,487,3.7,1,0
4123.29,25,169,5,797,38.5,1,0
841.48,19,178,0,407,7.9,0,0
220.83,75,54,0,601,45.7,1,0
1152.48,74,130,5,416,48.1,1,0
284.04,38,111,0,416,78.8,1,0
3419.15,54,115,0,436,42.8,1,0
4394.38,73,65,0,347,2.3,0,0
1003.8,74,139,1,589,28.2,0,0
1405.65,61,174,0,325,38.8,1,0
1915.97,35,178,0,859,0.2,0,0
1077.86,64,115,3,464,17.0,1,0
3316.47,24,56,0,401,40.9,1,0
493.5,52,55,0,695,47.2,1,0
3228.4,44,114,0,415,60.1,1,0
1564.86,53,105,0,307,34.9,0,0
310.09,74,65,0,742,61.2,1,0
2114.5,58,146,1,385,22.4,1,0
2436.65,60,5,1,312,4.8,1,0
2809.93,68,19,0,650,42.8,0,0
1230.6,35,128,2,467,17.2,1,0
663.25,69,127,1,746,21.0,1,0
1368.5,60,58,0,760,21.4,1,0
1082.21,78,130,1,629,31.0,1,0
2957.78,29,113,0,765,22.3,1,0
905.07,55,6,0,860,29.8,0,0
781.6,29,16,1,561,33.3,0,0
1695.73,20,18,0,672,57.0,0,0
2460.3,23,172,5,579,29.0,1,0
877.43,61,100,1,853,23.6,1,0
2415.94,77,130,3,499,20.3,0,0
3758.73,72,14,5,325,0.3,1,0
608.74,34,138,0,891,15.6,0,0
3231.48,73,70,2,716,59.3,1,0
117.24,76,18,2,432,44.8,1,0
1148.24,21,145,0,396,2.0,1,0
496.66,49,119,0,432,101.0,0,0
125.84,41,58,1,762,9.7,0,0
470.5,31,38,0,661,9.5,0,0
688.55,69,60,2,814,12.3,1,0
311.16,57,48,1,647,26.3,1,0
574.48,76,65,0,548,2.9,1,0
1888.46,52,78,3,593,71.4,1,0
700.13,54,59,2,702,7.1,1,0
1238.77,65,141,3,764,36.0,1,0
2870.89,40,57,1,619,11.9,0,0
851.54,25,105,3,499,10.0,0,0
2289.08,75,34,0,683,31.3,1,0
1121.85,40,45,3,516,81.1,1,0
2498.52,30,55,1,673,17.5,1,0
968.53,70,30,1,508,57.5,1,0
1775.31,25,119,2,571,13.2,1,0
358.39,37,42,0,867,1.2,1,0
306.3,34,129,0,675,4.0,0,0
4385.96,45,69,5,477,91.4,1,0
725.13,75,128,5,477,71.6,1,0
1495.15,77,159,5,683,46.7,0,0
1524.14,39,30,1,677,8.7,0,0
1425.04,75,145,0,540,51.7,0,0
1869.52,29,66,2,501,38.0,0,1
375.33,44,76,1,789,19.6,1,0
308.63,71,162,0,575,81.7,1,0
973.55,43,29,0,686,51.5,1,0
17.03,25,37,0,831,31.5,1,0
1072.89,40,2,3,379,9.6,1,0
1081.52,25,42,2,302,24.3,0,0
1762.9,19,65,0,491,58.6,1,0
3081.3,45,130,1,436,4.2,0,0
2588.97,24,67,1,444,34.7,1,1
261.4,43,158,5,817,29.5,1,0
3167.77,37,21,1,576,4.1,0,0
2898.11,72,125,0,552,23.9,1,0
3156.64,29,132,2,579,13.3,1,0
46.67,32,125,0,535,32.2,0,0
761.63,61,153,1,699,20.4,1,0
1147.91,25,10,2,900,32.3,0,0
964.45,39,1,1,535,29.1,0,0
275.75,66,6,0,843,81.2,1,0
200.7,43,108,0,729,21.1,0,0
257.13,44,4,5,634,58.1,0,0
1751.83,37,33,3,469,29.0,0,0
1849.25,25,134,0,433,7.9,1,0
723.23,69,155,1,629,65.5,1,0
192.14,60,62,5,764,81.6,1,0
1808.3,77,174,2,630,47.6,1,0
1761.17,54,90,0,638,27.0,0,0
4516.24,66,141,1,729,13.0,1,0
1475.62,61,125,2,473,9.3,0,0
604.19,30,159,1,876,10.1,1,0
2582.91,44,127,1,898,79.8,0,0
2143.41,40,68,0,748,33.5,0,0
1150.09,55,21,0,589,37.3,0,0
1091.74,39,56,2,370,25.0,0,0
137.62,64,63,2,464,8.9,1,0
283.09,66,42,0,577,79.2,0,0
2157.67,34,52,1,717,51.2,0,0
289.9,31,114,0,833,8.4,0,0
5327.4,76,48,1,819,57.9,0,0
709.92,49,21,3,349,33.5,0,0
2477.51,33,15,2,598,43.6,1,0
532.14,60,110,0,485,4.5,0,0
1757.51,49,141,0,462,11.6,0,0
1294.73,65,105,5,768,61.4,1,0
2029.7,48,96,1,665,9.2,1,0
815.85,35,129,0,638,10.7,1,0
1523.47,25,12,0,690,43.4,0,0
441.01,22,137,0,496,41.2,0,0
1786.29,42,173,0,618,14.5,1,0
1570.5,28,96,1,317,23.6,1,0
1271.77,47,72,0,627,13.5,0,0
398.83,49,111,0,409,90.3,1,0
161.77,35,169,0,764,8.5,1,0
1759.18,46,145,2,789,48.9,0,0
760.77,66,92,1,764,0.3,1,0
2202.25,53,67,0,607,62.6,1,0
599.44,58,149,0,897,62.8,1,0
2090.18,37,76,3,557,33.5,1,0
1273.81,35,18,2,473,16.1,1,0
4253.35,66,134,3,807,8.8,1,0
994.72,23,128,5,799,20.2,1,0
2812.53,43,115,0,533,63.0,1,0
1404.34,76,11,0,815,78.8,0,0
397.7,48,123,0,807,35.2,0,0
1462.46,34,27,3,400,10.4,0,0
2928.52,58,32,0,694,23.7,1,0
781.59,41,73,0,814,42.4,0,0
1362.27,50,175,2,392,46.9,1,0
1558.11,52,130,0,655,58.7,1,0
2225.92,72,106,3,382,42.6,1,0
4348.68,21,144,1,730,12.5,0,0
988.48,55,94,2,422,23.7,1,0
2078.07,56,85,3,492,4.4,0,0
4085.49,51,38,2,704,31.4,1,1
3725.76,60,109,5,619,90.5,1,0
529.51,55,129,3,502,3.9,0,0
1670.68,29,126,0,566,14.1,0,0
4393.94,30,88,0,732,65.1,1,0
1959.86,49,72,3,900,20.6,0,0
1914.11,67,155,0,884,88.3,1,0
3377.6,72,134,2,654,18.6,0,0
3841.46,30,49,0,723,22.0,0,0
910.67,41,125,5,682,30.6,1,0
574.3,52,79,0,301,86.1,1,0
2440.6,32,40,5,508,33.5,0,0
2982.18,30,113,1,690,69.0,0,0
168.59,33,87,3,382,74.1,0,0
886.29,34,138,0,739,1.3,1,0
5093.35,61,17,2,504,10.2,0,0
4075.54,51,20,5,796,71.3,0,0
1579.9,43,100,1,701,58.5,1,0
971.48,29,106,2,895,17.4,1,0
2657.98,50,156,0,477,122.9,1,0
2250.68,42,55,2,502,25.5,0,0
1839.14,40,32,5,637,45.2,1,0
2928.82,22,63,0,678,52.7,1,0
355.93,23,32,3,637,4.9,0,0
1959.96,53,154,0,812,6.4,1,0
571.85,34,129,0,304,78.6,0,0
920.81,50,105,1,888,64.2,0,0
968.06,41,112,3,654,20.5,0,0
4986.71,64,99,0,881,16.9,1,0
701.26,71,6,0,876,29.8,1,0
978.63,31,171,1,627,89.2,1,0
1755.67,44,19,1,855,18.3,1,0
191.4,75,8,0,676,78.5,1,0
1141.17,28,53,2,492,28.1,1,0
2950.97,37,22,0,770,4.3,0,0
3236.39,61,58,3,335,62.7,1,0
2810.45,19,171,0,329,18.7,0,0
750.82,54,25,0,461,29.2,0,0
197.25,73,122,3,525,0.2,1,0
3351.28,33,75,1,815,26.3,0,0
89.66,19,117,0,893,49.5,0,0
481.51,70,73,1,717,9.9,1,0
583.89,47,51,1,377,56.3,1,0
443.23,66,87,1,735,10.6,1,0
1323.51,67,90,3,846,78.7,0,0
1750.77,25,34,0,732,43.4,1,0
956.95,51,12,0,877,66.3,1,0
196.54,68,75,3,425,93.1,1,0
1186.05,21,6,0,893,33.4,0,0
2664.1,52,129,2,563,0.2,1,0
1256.62,38,127,1,549,9.0,1,0
1421.35,21,141,1,407,71.9,0,0
2358.62,43,127,0,836,1.2,0,0
1274.12,37,32,1,479,26.2,1,0
4310.13,56,167,0,501,83.1,1,0
1362.63,37,42,1,364,14.7,0,0
791.38,71,150,0,533,37.8,0,0
377.14,45,119,3,740,8.6,0,0
515.24,65,134,2,372,35.6,0,0
1334.79,32,144,5,863,13.6,0,0
689.16,60,49,0,840,77.9,0,0
457.04,67,145,1,758,33.0,0,0
1214.82,29,1,5,425,9.8,1,0
568.08,26,56,1,407,1.6,0,0
689.39,47,114,3,763,19.2,1,0
2730.91,74,170,0,334,67.3,0,0
3411.63,47,81,5,576,108.1,0,0
1128.72,34,173,0,514,41.5,1,0
504.42,26,152,0,572,38.7,1,0
1802.45,67,119,0,493,51.5,1,0
2128.4,35,178,2,397,18.2,1,0
1242.31,41,113,1,604,40.0,0,0
137.98,60,154,0,415,77.2,1,0
1252.24,26,80,3,787,1.4,0,0
127.14,39,117,3,593,10.1,1,0
2598.81,61,105,0,857,28.9,0,0
1341.33,56,57,1,744,34.5,1,0
1960.31,51,109,0,554,61.4,1,0
2379.93,63,61,1,853,2.9,0,0
1027.67,27,71,2,762,38.4,0,0
60.15,40,120,0,712,95.3,0,0
3341.27,70,42,1,448,22.7,1,1
2610.19,61,99,0,823,51.2,1,0
1180.58,49,106,0,520,35.2,1,0
648.7,36,120,5,489,13.7,1,0
1523.94,77,31,0,483,14.6,1,0
2255.71,78,179,1,442,78.8,0,0
1464.48,30,89,1,893,58.3,1,0
2665.81,36,87,2,584,46.5,0,0
203.74,76,135,1,387,2.8,1,0
2234.66,44,57,0,507,29.2,0,0
314.04,61,77,0,615,30.9,1,0
1316.01,42,113,0,736,78.3,1,0
1909.31,66,93,0,837,32.4,1,0
1968.71,39,98,1,515,1.6,1,0
3351.43,71,137,0,515,38.9,0,0
2315.41,30,133,1,704,20.4,1,0
432.09,23,101,1,549,14.3,0,0
1081.53,49,40,3,455,31.3,0,0
2032.86,38,155,0,827,101.2,1,0
595.9,24,161,0,743,8.2,0,0
585.23,62,8,1,397,3.2,0,0
649.79,34,96,3,483,16.8,0,0
345.36,23,74,0,846,46.6,1,0
3719.23,43,38,0,888,20.4,1,0
2311.4,51,79,3,381,28.3,0,0
2742.76,21,168,0,487,15.4,1,0
625.86,59,26,5,568,71.3,1,0
2203.12,77,97,0,619,29.2,1,0
2671.84,50,139,1,627,25.9,1,0
1712.38,77,19,3,657,93.8,0,0
2217.81,76,54,1,654,3.1,1,0
1344.29,23,17,0,775,14.5,0,0
555.31,61,168,0,654,37.2,0,0
